Node,Colour
1,#1e8e3e
2,#9aa0a6
3,#1e8e3e
4,#9aa0a6
5,#1e8e3e
6,#1e8e3e
7,#1e8e3e
8,#9aa0a6
9,#9aa0a6
10,#1e8e3e
11,#1e8e3e
12,#9aa0a6
13,#9aa0a6
14,#1e8e3e
15,#9aa0a6
16,#1e8e3e
17,#9aa0a6
18,#9aa0a6
19,#1e8e3e
20,#1e8e3e
21,#9aa0a6
22,#1e8e3e
23,#9aa0a6
24,#9aa0a6
25,#9aa0a6
26,#1e8e3e
27,#1e8e3e
28,#1e8e3e
29,#9aa0a6
30,#9aa0a6
31,#1e8e3e
32,#1e8e3e
33,#1e8e3e
34,#1e8e3e
35,#d93025
36,#1e8e3e
37,#9aa0a6
38,#1e8e3e
39,#1e8e3e
40,#9aa0a6
41,#9aa0a6
42,#9aa0a6
43,#1e8e3e
44,#1e8e3e
45,#9aa0a6
46,#9aa0a6
47,#1e8e3e
48,#1e8e3e
49,#1e8e3e
50,#9aa0a6
51,#1e8e3e
52,#1e8e3e
53,#9aa0a6
54,#1e8e3e
55,#9aa0a6
56,#9aa0a6
57,#1e8e3e
58,#9aa0a6
59,#1e8e3e
60,#9aa0a6
61,#1e8e3e
62,#9aa0a6
63,#1e8e3e
64,#9aa0a6
65,#1e8e3e
66,#9aa0a6
67,#1e8e3e
68,#9aa0a6
69,#9aa0a6
70,#1e8e3e
71,#9aa0a6
72,#9aa0a6
73,#9aa0a6
74,#1e8e3e
75,#1e8e3e
76,#9aa0a6
77,#1e8e3e
78,#9aa0a6
79,#9aa0a6
80,#1e8e3e
81,#1e8e3e
82,#9aa0a6
83,#9aa0a6
84,#9aa0a6
85,#1e8e3e
86,#9aa0a6
87,#1e8e3e
88,#9aa0a6
89,#1e8e3e
90,#9aa0a6
91,#9aa0a6
92,#1e8e3e
93,#1e8e3e
94,#9aa0a6
95,#1e8e3e
96,#9aa0a6
97,#1e8e3e
98,#9aa0a6
99,#1e8e3e
100,#9aa0a6
101,#9aa0a6
102,#9aa0a6
103,#1e8e3e
104,#1e8e3e
105,#1e8e3e
106,#9aa0a6
107,#9aa0a6
108,#1e8e3e
109,#9aa0a6
110,#1e8e3e
111,#1e8e3e
112,#9aa0a6
113,#9aa0a6
114,#1e8e3e
115,#9aa0a6
116,#9aa0a6
117,#9aa0a6
118,#9aa0a6
119,#1e8e3e
120,#1e8e3e
121,#9aa0a6
122,#1e8e3e
123,#9aa0a6
124,#9aa0a6
125,#1e8e3e
126,#9aa0a6
127,#9aa0a6
128,#9aa0a6
129,#1e8e3e
130,#1e8e3e
131,#1e8e3e
132,#1e8e3e
133,#1e8e3e
134,#9aa0a6
135,#9aa0a6
136,#1e8e3e
137,#1e8e3e
138,#1e8e3e
139,#1e8e3e
140,#9aa0a6
141,#1e8e3e
142,#1e8e3e
143,#9aa0a6
