stage_id	chrom	start	end	strand	n_reads	n_junctions	n_nodes	n_edges	n_transfrags	n_transcripts	seed_total	seed_stored	seed_rescued	bundle_bnodes	bundle_read_bnode_links	bundle_color_count	struct_hash	graph_active_transfrags	graph_long_transfrags	graph_pattern_size	graph_hard_boundary_nodes	seed_unwitnessed	seed_zero_flux	seed_low_cov	seed_back_fail	seed_fwd_fail	longrec_back_no_choice	longrec_fwd_no_choice	longrec_back_no_reach	longrec_fwd_no_reach	longrec_back_unreachable	longrec_fwd_unreachable	checktrf_total	checktrf_pre_filter	predcluster_before	predcluster_removed	pairwise_included_kill	pairwise_secontained_kill	pairwise_intronic_kill	pairwise_bettercov_kill	pairwise_other_kill	isofrac_longunder_kill	junction_support_removed	note
bundle_context	NC_073243.2	19035041	19078285	-	51	590	0	0	0	0	0	0	0	0	0	0	4460217275943947265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	detected_bundle
region_merge_bundle	NC_073243.2	19035041	19078285	.	51	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	keep_strand=0 src_bundle(-/.+/o)=1/0/0/0 src_read(-/.+/o)=51/0/0/0
bundle_partition	NC_073243.2	19035041	19078285	.	51	590	0	0	0	0	0	0	0	23	599	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	post_cgroup_bnodes mode=three_strand cgroup_reads=51 assigned_reads=51 region_reads=51
region_groupflow	NC_073243.2	19035041	19078285	.	51	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	region_reads=51 region(-/.+/o)=50/1/0/0 effective(-/.+/o)=50/1/0/0
bundle_context	NC_073243.2	19035041	19075751	-	51	590	0	0	0	0	0	0	0	20	596	20	7416924241303724571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	subbundle
graph_evolution	NC_073243.2	19035041	19075751	-	51	29	30	43	29	0	0	0	0	0	0	0	6413214641643639947	29	29	139	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	after_map_reads
seed_flow	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unwitnessed=0 zero_flux=0 low_cov=0 back_fail=0 fwd_fail=10 longrec_attempted=17 longrec_succeeded=7 longrec_fallback=10 back_no_choice=0 fwd_no_choice=2 back_no_reach=0 fwd_no_reach=0 back_unreachable=0 fwd_unreachable=0
checktrf	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	checktrf_total=10 rescued=3 pre_filter=10
pairwise_overlap_filter	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	2	0	0	0	4	0	0	before=10 removed=6 included_drop=2 retained_intron=4
isofrac	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0 longunder=0
collapse_single_exon_runoff	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
polymerase_runoff_filter	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
polymerase_runon_filter	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
readthr_gate	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
junction_support_filter	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	before=4 removed=0
final_family_selection	NC_073243.2	19035041	19075751	-	51	29	30	43	39	4	27	7	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	10	10	10	6	0	0	0	0	0	0	0	pre_filter=10
transcript_emission	*	19035041	19075751	.	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	final_gtf
